metric,property,correlation,strength,range,impact
electric_heat_fluid_circuit_update,stack_inserter_from_assembling_machine_3_rail_to_assembling_machine_3_production_science_pack,0.40268072911818253,0.40268072911818253,Low,increase
electric_heat_fluid_circuit_update,average_buildings_per_beacon,-0.40253385339050524,0.40253385339050524,Low,decrease
transport_lines_update,inserter_all_from_cryogenic_plant_plastic_bar,-0.4012029939258971,0.4012029939258971,Low,decrease
transport_lines_update,stack_inserter_from_cryogenic_plant_plastic_bar,-0.4012029939258971,0.4012029939258971,Low,decrease
transport_lines_update,inserter_all_from_turbo_transport_belt_to_assembling_machine_3_rail_circuit_enabled,-0.40015595464227827,0.40015595464227827,Low,decrease
transport_lines_update,stack_inserter_from_turbo_transport_belt_to_assembling_machine_3_rail_circuit_enabled,-0.40015595464227827,0.40015595464227827,Low,decrease
transport_lines_update,inserter_all_from_turbo_transport_belt_to_assembling_machine_3_rail,-0.40014908943880423,0.40014908943880423,Low,decrease
transport_lines_update,stack_inserter_from_turbo_transport_belt_to_assembling_machine_3_rail,-0.40014908943880423,0.40014908943880423,Low,decrease
control_behavior_update,inserter_all_from_foundry_casting_steel_to_assembling_machine_3_electric_furnace_circuit_enabled,0.39990337930076786,0.39990337930076786,Low,increase
control_behavior_update,stack_inserter_from_foundry_casting_steel_to_assembling_machine_3_electric_furnace_circuit_enabled,0.39990337930076786,0.39990337930076786,Low,increase
entity_update,inserter_all_to_electric_furnace_circuit_enabled,-0.3987712888683723,0.3987712888683723,Low,decrease
entity_update,stack_inserter_to_electric_furnace_circuit_enabled,-0.3987712888683723,0.3987712888683723,Low,decrease
fluid_flow_update,display_panel,0.3983346199522329,0.3983346199522329,Low,increase
control_behavior_update,inserter_all_to_assembling_machine_3_electric_furnace,0.3974382469997921,0.3974382469997921,Low,increase
control_behavior_update,stack_inserter_to_assembling_machine_3_electric_furnace,0.3974382469997921,0.3974382469997921,Low,increase
whole_update,inserter_all_to_assembling_machine_3_production_science_pack,0.3970424084098101,0.3970424084098101,Low,increase
whole_update,stack_inserter_to_assembling_machine_3_production_science_pack,0.3970424084098101,0.3970424084098101,Low,increase
entity_update,constant_combinator,-0.39700583487678986,0.39700583487678986,Low,decrease
entity_update,inserter_all_from_underground_output,0.3964047027299824,0.3964047027299824,Low,increase
entity_update,stack_inserter_from_underground_output,0.3964047027299824,0.3964047027299824,Low,increase
electric_heat_fluid_circuit_update,inserter_all_to_turbo_transport_belt,0.3957898215728267,0.3957898215728267,Low,increase
electric_heat_fluid_circuit_update,stack_inserter_to_turbo_transport_belt,0.3957898215728267,0.3957898215728267,Low,increase
fluid_flow_update,inserter_all_to_cryogenic_plant_plastic_bar_circuit_enabled,-0.39542286338770644,0.39542286338770644,Low,decrease
fluid_flow_update,stack_inserter_to_cryogenic_plant_plastic_bar_circuit_enabled,-0.39542286338770644,0.39542286338770644,Low,decrease
electric_network_update,inserter_all_from_electromagnetic_plant_advanced_circuit_to_turbo_transport_belt,0.39480057493663046,0.39480057493663046,Low,increase
electric_network_update,stack_inserter_from_electromagnetic_plant_advanced_circuit_to_turbo_transport_belt,0.39480057493663046,0.39480057493663046,Low,increase
fluid_flow_update,inserter_all_from_turbo_transport_belt_to_assembling_machine_3_rail,0.39457580183814556,0.39457580183814556,Low,increase
fluid_flow_update,stack_inserter_from_turbo_transport_belt_to_assembling_machine_3_rail,0.39457580183814556,0.39457580183814556,Low,increase
whole_update,inserter_all_to_electromagnetic_plant_advanced_circuit_circuit_enabled,-0.39433531084409545,0.39433531084409545,Low,decrease
whole_update,stack_inserter_to_electromagnetic_plant_advanced_circuit_circuit_enabled,-0.39433531084409545,0.39433531084409545,Low,decrease
whole_update,inserter_all_from_assembling_machine_3_electric_furnace_circuit_enabled,-0.3933856214821772,0.3933856214821772,Low,decrease
whole_update,stack_inserter_from_assembling_machine_3_electric_furnace_circuit_enabled,-0.3933856214821772,0.3933856214821772,Low,decrease
electric_network_update,inserter_all_from_assembling_machine_3_rail_circuit_enabled,0.39312099812020385,0.39312099812020385,Low,increase
electric_network_update,stack_inserter_from_assembling_machine_3_rail_circuit_enabled,0.39312099812020385,0.39312099812020385,Low,increase
electric_heat_fluid_circuit_update,recipe_casting_copper_cable,0.3926802885938104,0.3926802885938104,Low,increase
control_behavior_update,beacons_per_foundry_molten_copper_recipe,0.3925597846566819,0.3925597846566819,Low,increase
control_behavior_update,beacons_per_foundry_molten_iron_recipe,0.3925597846566819,0.3925597846566819,Low,increase
control_behavior_update,pump,0.3925597846566589,0.3925597846566589,Low,increase
trains,inserter_all_from_turbo_transport_belt_to_assembling_machine_3_rail,0.3923843699581505,0.3923843699581505,Low,increase
trains,stack_inserter_from_turbo_transport_belt_to_assembling_machine_3_rail,0.3923843699581505,0.3923843699581505,Low,increase
electric_network_update,inserter_all_from_assembling_machine_3_rail_to_assembling_machine_3_production_science_pack_circuit_enabled,0.39236964788651746,0.39236964788651746,Low,increase
electric_network_update,stack_inserter_from_assembling_machine_3_rail_to_assembling_machine_3_production_science_pack_circuit_enabled,0.39236964788651746,0.39236964788651746,Low,increase
control_behavior_update,inserter_all_from_foundry_casting_copper_cable_to_electromagnetic_plant_electronic_circuit,0.3923398558542523,0.3923398558542523,Low,increase
control_behavior_update,stack_inserter_from_foundry_casting_copper_cable_to_electromagnetic_plant_electronic_circuit,0.3923398558542523,0.3923398558542523,Low,increase
control_behavior_update,inserter_all_from_electromagnetic_plant_electronic_circuit_to_electromagnetic_plant_productivity_module_circuit_enabled,0.3923382855553108,0.3923382855553108,Low,increase
control_behavior_update,stack_inserter_from_electromagnetic_plant_electronic_circuit_to_electromagnetic_plant_productivity_module_circuit_enabled,0.3923382855553108,0.3923382855553108,Low,increase
fluid_flow_update,inserter_all_from_electromagnetic_plant_productivity_module_to_turbo_transport_belt,0.3919828106525964,0.3919828106525964,Low,increase
fluid_flow_update,stack_inserter_from_electromagnetic_plant_productivity_module_to_turbo_transport_belt,0.3919828106525964,0.3919828106525964,Low,increase
whole_update,beacons_per_foundry_casting_steel_recipe,0.3919011232805017,0.3919011232805017,Low,increase
trains,inserter_all_from_electromagnetic_plant_electronic_circuit_to_electromagnetic_plant_advanced_circuit_circuit_enabled,-0.391238752741441,0.391238752741441,Low,decrease
trains,stack_inserter_from_electromagnetic_plant_electronic_circuit_to_electromagnetic_plant_advanced_circuit_circuit_enabled,-0.391238752741441,0.391238752741441,Low,decrease
transport_lines_update,inserter_all_from_turbo_transport_belt_to_cryogenic_plant_plastic_bar,-0.3909029780338833,0.3909029780338833,Low,decrease
transport_lines_update,stack_inserter_from_turbo_transport_belt_to_cryogenic_plant_plastic_bar,-0.3909029780338833,0.3909029780338833,Low,decrease
control_behavior_update,big_mining_drill,0.39090083255582014,0.39090083255582014,Low,increase
control_behavior_update,inserter_all_from_underground_output_to_assembling_machine_3_electric_furnace,-0.3908743593181822,0.3908743593181822,Low,decrease
control_behavior_update,stack_inserter_from_underground_output_to_assembling_machine_3_electric_furnace,-0.3908743593181822,0.3908743593181822,Low,decrease
whole_update,inserter_all_from_electromagnetic_plant_productivity_module,0.3906264061953882,0.3906264061953882,Low,increase
whole_update,inserter_all_to_electromagnetic_plant_productivity_module,0.3906264061953882,0.3906264061953882,Low,increase
whole_update,recipe_productivity_module,0.3906264061953882,0.3906264061953882,Low,increase
whole_update,stack_inserter_from_electromagnetic_plant_productivity_module,0.3906264061953882,0.3906264061953882,Low,increase
whole_update,stack_inserter_to_electromagnetic_plant_productivity_module,0.3906264061953882,0.3906264061953882,Low,increase
transport_lines_update,inserter_all_from_underground_output_to_assembling_machine_3_electric_furnace,0.3902741586870016,0.3902741586870016,Low,increase
transport_lines_update,stack_inserter_from_underground_output_to_assembling_machine_3_electric_furnace,0.3902741586870016,0.3902741586870016,Low,increase
whole_update,inserter_all_from_underground_output,0.3900294203044415,0.3900294203044415,Low,increase
whole_update,stack_inserter_from_underground_output,0.3900294203044415,0.3900294203044415,Low,increase
trains,inserter_all_from_foundry_casting_copper_cable,-0.38986105062868676,0.38986105062868676,Low,decrease
trains,stack_inserter_from_foundry_casting_copper_cable,-0.38986105062868676,0.38986105062868676,Low,decrease
control_behavior_update,oil_refinery_circuit_enabled,0.38959337642289127,0.38959337642289127,Low,increase
control_behavior_update,inserter_all_from_turbo_transport_belt_circuit_enabled,0.38956407033503404,0.38956407033503404,Low,increase
control_behavior_update,stack_inserter_from_turbo_transport_belt_circuit_enabled,0.38956407033503404,0.38956407033503404,Low,increase
fluid_flow_update,inserter_all_from_electromagnetic_plant_productivity_module_circuit_enabled,0.38951895612255494,0.38951895612255494,Low,increase
fluid_flow_update,inserter_all_from_electromagnetic_plant_productivity_module_to_turbo_transport_belt_circuit_enabled,0.38951895612255494,0.38951895612255494,Low,increase
fluid_flow_update,stack_inserter_from_electromagnetic_plant_productivity_module_circuit_enabled,0.38951895612255494,0.38951895612255494,Low,increase
fluid_flow_update,stack_inserter_from_electromagnetic_plant_productivity_module_to_turbo_transport_belt_circuit_enabled,0.38951895612255494,0.38951895612255494,Low,increase
electric_heat_fluid_circuit_update,inserter_all_from_assembling_machine_3_production_science_pack_to_turbo_transport_belt_circuit_enabled,0.3883608539397496,0.3883608539397496,Low,increase
electric_heat_fluid_circuit_update,stack_inserter_from_assembling_machine_3_production_science_pack_to_turbo_transport_belt_circuit_enabled,0.3883608539397496,0.3883608539397496,Low,increase
control_behavior_update,inserter_all_to_cargo_wagon,-0.38747246808033803,0.38747246808033803,Low,decrease
control_behavior_update,stack_inserter_to_cargo_wagon,-0.38747246808033803,0.38747246808033803,Low,decrease
whole_update,pipe,0.38725979342904737,0.38725979342904737,Low,increase
whole_update,constant_combinator,-0.38698043054338066,0.38698043054338066,Low,decrease
control_behavior_update,inserter_all_from_electromagnetic_plant_advanced_circuit_circuit_enabled,0.3868493689414295,0.3868493689414295,Low,increase
control_behavior_update,stack_inserter_from_electromagnetic_plant_advanced_circuit_circuit_enabled,0.3868493689414295,0.3868493689414295,Low,increase
electric_network_update,inserter_all_from_belt,0.38678042658453826,0.38678042658453826,Low,increase
electric_network_update,stack_inserter_from_belt,0.38678042658453826,0.38678042658453826,Low,increase
trains,big_electric_pole,0.3861639441168794,0.3861639441168794,Low,increase
whole_update,inserter_all_from_chest_circuit_enabled,-0.38615030492900215,0.38615030492900215,Low,decrease
whole_update,stack_inserter_from_chest_circuit_enabled,-0.38615030492900215,0.38615030492900215,Low,decrease
electric_network_update,inserter_all_from_underground_input_circuit_enabled,0.3858740366627842,0.3858740366627842,Low,increase
electric_network_update,stack_inserter_from_underground_input_circuit_enabled,0.3858740366627842,0.3858740366627842,Low,increase
whole_update,beacons_per_assembling_machine_3_rail_recipe,-0.38546943484921437,0.38546943484921437,Low,decrease
control_behavior_update,inserter_all_from_assembling_machine_3_electric_furnace_to_turbo_transport_belt,0.3853457130362284,0.3853457130362284,Low,increase
control_behavior_update,stack_inserter_from_assembling_machine_3_electric_furnace_to_turbo_transport_belt,0.3853457130362284,0.3853457130362284,Low,increase
entity_update,inserter_all_to_electromagnetic_plant_productivity_module_circuit_enabled,-0.385244868402793,0.385244868402793,Low,decrease
entity_update,stack_inserter_to_electromagnetic_plant_productivity_module_circuit_enabled,-0.385244868402793,0.385244868402793,Low,decrease
entity_update,beacons_per_assembling_machine_3_rail_recipe,-0.3849540374921898,0.3849540374921898,Low,decrease
electric_network_update,inserter_all_to_cryogenic_plant_plastic_bar_circuit_enabled,-0.38488748754591934,0.38488748754591934,Low,decrease
electric_network_update,stack_inserter_to_cryogenic_plant_plastic_bar_circuit_enabled,-0.38488748754591934,0.38488748754591934,Low,decrease
whole_update,recipe_casting_copper_cable,-0.3847956063291532,0.3847956063291532,Low,decrease
entity_update,inserter_all_from_foundry_casting_copper_cable_to_electromagnetic_plant_advanced_circuit_circuit_enabled,-0.38409129982305834,0.38409129982305834,Low,decrease
entity_update,stack_inserter_from_foundry_casting_copper_cable_to_electromagnetic_plant_advanced_circuit_circuit_enabled,-0.38409129982305834,0.38409129982305834,Low,decrease
transport_lines_update,constant_combinator,-0.3826760590827785,0.3826760590827785,Low,decrease
whole_update,inserter_all_direct_insertion_circuit_enabled,-0.3824928757298716,0.3824928757298716,Low,decrease
whole_update,stack_inserter_direct_insertion_circuit_enabled,-0.3824928757298716,0.3824928757298716,Low,decrease
trains,inserter_all_from_electromagnetic_plant_electronic_circuit_to_electromagnetic_plant_advanced_circuit,-0.3824539982330834,0.3824539982330834,Low,decrease
trains,stack_inserter_from_electromagnetic_plant_electronic_circuit_to_electromagnetic_plant_advanced_circuit,-0.3824539982330834,0.3824539982330834,Low,decrease
electric_network_update,inserter_all_from_foundry_casting_steel,0.3814506862216828,0.3814506862216828,Low,increase
electric_network_update,stack_inserter_from_foundry_casting_steel,0.3814506862216828,0.3814506862216828,Low,increase
electric_heat_fluid_circuit_update,inserter_all_from_assembling_machine_3_rail_circuit_enabled,0.3813387515780387,0.3813387515780387,Low,increase
